Course ID,Subject,Instructor ID,Start_1,Srt1 AM/PM,End 1,End 1 AMPM,Dec End Time,Days 1,Facil ID 1
17,ANTH,108,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,M,MAGILLHVID
315,POLS,232,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,MAGILLHVID
406,HIST,317,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,T,MAGILLHVID
315,POLS,232,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,MAGILLHVID
315,POLS,232,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,MAGILLHVID
315,POLS,232,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,MAGILLHVID
315,POLS,232,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,MAGILLHVID
315,POLS,232,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,MAGILLHVID
17,ANTH,108,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,M,MAGILLHVID
17,ANTH,108,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,M,MAGILLHVID
732,ICPR,68,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,W,MAGILLHVID
213,CMSC,282,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,LNKL309
572,ENGL,267,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL309
572,ENGL,267,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL309
612,MATH,205,2:30:00 PM, 2:30 PM,3:30:00 PM, 3:30 PM,15.5,M W F,LNKL309
52,MATH,304,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,LNKL309
378,MATH,207,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,LNKL309
612,MATH,205,2:30:00 PM, 2:30 PM,3:30:00 PM, 3:30 PM,15.5,M W F,LNKL309
213,CMSC,282,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,LNKL309
572,ENGL,267,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL309
378,MATH,207,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,LNKL309
52,MATH,304,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,LNKL309
213,CMSC,282,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,LNKL309
213,CMSC,282,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,LNKL309
572,ENGL,267,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL309
213,CMSC,282,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,LNKL309
572,ENGL,267,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL309
572,ENGL,267,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL309
572,ENGL,267,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL309
378,MATH,207,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,LNKL309
612,MATH,205,2:30:00 PM, 2:30 PM,3:30:00 PM, 3:30 PM,15.5,M W F,LNKL309
52,MATH,304,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,LNKL309
612,MATH,205,2:30:00 PM, 2:30 PM,3:30:00 PM, 3:30 PM,15.5,M W F,LNKL309
213,CMSC,282,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,LNKL309
213,CMSC,282,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,LNKL309
612,MATH,205,2:30:00 PM, 2:30 PM,3:30:00 PM, 3:30 PM,15.5,M W F,LNKL309
213,CMSC,282,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,LNKL309
52,MATH,304,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,LNKL309
52,MATH,304,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,LNKL309
572,ENGL,267,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL309
378,MATH,207,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,LNKL309
52,MATH,304,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,LNKL309
213,CMSC,282,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,LNKL309
52,MATH,304,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,LNKL309
572,ENGL,267,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL309
572,ENGL,267,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL309
612,MATH,205,2:30:00 PM, 2:30 PM,3:30:00 PM, 3:30 PM,15.5,M W F,LNKL309
52,MATH,304,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,LNKL309
572,ENGL,267,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL309
572,ENGL,267,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL309
213,CMSC,282,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,LNKL309
213,CMSC,282,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,LNKL309
572,ENGL,267,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL309
378,MATH,207,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,LNKL309
572,ENGL,267,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL309
52,MATH,304,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,LNKL309
213,CMSC,282,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,LNKL309
572,ENGL,267,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL309
572,ENGL,267,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL309
612,MATH,205,2:30:00 PM, 2:30 PM,3:30:00 PM, 3:30 PM,15.5,M W F,LNKL309
52,MATH,304,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,LNKL309
213,CMSC,282,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,22,M,LNKL309
572,ENGL,267,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL309
359,CHEM,107,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,LNKL205
359,CHEM,107,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,LNKL205
411,PHYS,56,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,W,LNKL205
443,HIST,90,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,LNKL205
411,PHYS,56,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,W,LNKL205
359,CHEM,107,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,LNKL205
443,HIST,90,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,LNKL205
359,CHEM,107,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,LNKL205
359,CHEM,107,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,LNKL205
411,PHYS,56,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,W,LNKL205
443,HIST,90,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,LNKL205
474,PHIL,189,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL205
411,PHYS,56,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,W,LNKL205
443,HIST,90,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,LNKL205
411,PHYS,56,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,W,LNKL205
411,PHYS,56,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,W,LNKL205
474,PHIL,189,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL205
411,PHYS,56,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,W,LNKL205
474,PHIL,189,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL205
359,CHEM,107,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,LNKL205
443,HIST,90,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,LNKL205
359,CHEM,107,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,LNKL205
244,GREK,320,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,LNKL205
443,HIST,90,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,LNKL205
359,CHEM,107,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,LNKL205
474,PHIL,189,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL205
244,GREK,320,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,LNKL205
359,CHEM,107,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,LNKL205
359,CHEM,107,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,LNKL205
359,CHEM,107,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,LNKL205
474,PHIL,189,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL205
359,CHEM,107,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,LNKL205
411,PHYS,56,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,W,LNKL205
359,CHEM,107,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,LNKL205
443,HIST,90,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,LNKL205
411,PHYS,56,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,W,LNKL205
411,PHYS,56,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,W,LNKL205
359,CHEM,107,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,LNKL205
474,PHIL,189,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,LNKL205
359,CHEM,107,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,LNKL205
411,PHYS,56,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,W,LNKL205
443,HIST,90,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,LNKL205
28,POLS,145,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,T,IRADEAREID
28,POLS,145,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,T,IRADEAREID
28,POLS,145,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,T,IRADEAREID
28,POLS,145,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,T,IRADEAREID
28,POLS,145,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,T,IRADEAREID
28,POLS,145,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,T,IRADEAREID
28,POLS,145,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,T,IRADEAREID
28,POLS,145,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,T,IRADEAREID
28,POLS,145,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,T,IRADEAREID
28,POLS,145,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,T,IRADEAREID
28,POLS,145,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,16,T,IRADEAREID
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
268,PSYC,54,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M,HLS204
268,PSYC,54,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
123,SOCL,170,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLS204
93,PSYC,248,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,W,HLS204
268,PSYC,54,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M,HLS204
123,SOCL,170,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
123,SOCL,170,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
268,PSYC,54,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M,HLS204
123,SOCL,170,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLS204
268,PSYC,54,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M,HLS204
268,PSYC,54,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M,HLS204
268,PSYC,54,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
93,PSYC,248,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,W,HLS204
93,PSYC,248,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,W,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
268,PSYC,54,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M,HLS204
93,PSYC,248,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,W,HLS204
123,SOCL,170,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
123,SOCL,170,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
93,PSYC,248,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,W,HLS204
268,PSYC,54,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
268,PSYC,54,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
268,PSYC,54,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M,HLS204
93,PSYC,248,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,W,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
93,PSYC,248,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,W,HLS204
123,SOCL,170,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
268,PSYC,54,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M,HLS204
93,PSYC,248,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,W,HLS204
123,SOCL,170,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLS204
93,PSYC,248,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,W,HLS204
268,PSYC,54,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
268,PSYC,54,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
93,PSYC,248,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,W,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
93,PSYC,248,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,W,HLS204
123,SOCL,170,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
268,PSYC,54,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
268,PSYC,54,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M,HLS204
388,ENVS,15,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS204
399,MATH,293,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS11
399,MATH,293,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS11
399,MATH,293,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS11
399,MATH,293,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS11
399,MATH,293,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS11
399,MATH,293,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS11
399,MATH,293,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS11
399,MATH,293,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS11
399,MATH,293,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS11
399,MATH,293,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS11
399,MATH,293,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS11
399,MATH,293,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS11
399,MATH,293,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS11
399,MATH,293,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS11
399,MATH,293,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS11
399,MATH,293,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS11
399,MATH,293,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS11
399,MATH,293,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS11
399,MATH,293,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS11
111,PEAC,153,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS109
108,HIST,105,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLS109
684,MATH,261,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS109
615,MATH,134,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,HLS109
684,MATH,261,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS109
359,CHEM,242,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,HLS109
359,CHEM,242,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,HLS109
108,HIST,105,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLS109
308,MATH,304,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,HLS109
684,MATH,261,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS109
108,HIST,105,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLS109
308,MATH,304,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,HLS109
386,PEAC,201,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLS109
308,MATH,304,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,HLS109
500,CHEM,137,3:00:00 PM, 3:00 PM,4:00:00 PM, 4:00 PM,16,F,HLS109
108,HIST,105,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLS109
684,MATH,261,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS109
615,MATH,134,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,HLS109
308,MATH,304,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,HLS109
615,STAT,134,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,HLS109
308,CMSC,304,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,HLS109
108,HIST,105,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLS109
386,PEAC,201,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLS109
108,HIST,105,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLS109
111,PEAC,153,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS109
308,MATH,304,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,HLS109
500,CHEM,137,3:00:00 PM, 3:00 PM,4:00:00 PM, 4:00 PM,16,F,HLS109
308,CMSC,304,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,HLS109
108,HIST,105,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLS109
308,CMSC,304,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,HLS109
615,STAT,134,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,HLS109
308,MATH,304,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,HLS109
615,MATH,134,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,HLS109
615,STAT,134,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,HLS109
111,PEAC,153,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS109
615,STAT,134,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,HLS109
108,HIST,105,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLS109
308,MATH,304,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,HLS109
108,HIST,105,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,HLS109
111,PHIL,153,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS109
308,ECON,304,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,HLS109
308,CMSC,304,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,HLS109
308,MATH,304,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,HLS109
386,PEAC,201,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLS109
386,PEAC,201,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLS109
615,MATH,134,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,HLS109
684,MATH,261,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS109
615,MATH,134,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,HLS109
386,PEAC,201,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLS109
359,CHEM,242,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,HLS109
359,CHEM,242,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,HLS109
111,PEAC,153,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS109
308,MATH,304,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,HLS109
684,MATH,261,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,HLS109
308,CMSC,304,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,HLS109
615,MATH,134,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,HLS109
615,STAT,134,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,HLS109
500,CHEM,137,3:00:00 PM, 3:00 PM,4:00:00 PM, 4:00 PM,16,F,HLS109
308,MATH,304,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,HLS109
386,PEAC,201,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,HLS109
308,CMSC,304,11:30:00 AM,11:30 AM,12:30:00 PM,12:30 PM,12.5,M W F,HLS109
111,PEAC,153,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,HLS109
615,MATH,134,1:30:00 PM, 1:30 PM,2:30:00 PM, 2:30 PM,14.5,M W F,HLS109
